MatrixID1;MatrixID2;Afstand;Rijtijd
7;860;20179;1244
7;861;20290;1233
7;862;22384;1372
7;863;21300;1381
7;864;32589;1840
7;865;18943;1133
7;866;18904;1126
7;867;18904;1126
7;868;18904;1126
7;869;20925;1288
7;870;26743;1634
7;871;22122;1350
7;872;22144;1353
7;873;22122;1350
7;874;22122;1350
7;875;23387;1405
7;876;20620;1242
7;877;22130;1363
7;878;22130;1363
7;879;23387;1405
7;880;26491;1691
7;881;25905;1624
7;882;30263;1683
7;883;32644;1835
7;884;30402;1691
7;885;26493;1612
7;886;26376;1623
7;887;26869;1644
7;888;27173;1668
7;889;25980;1573
7;890;27001;1654
7;891;21218;1348
7;892;27580;1717
7;893;21497;1287
7;894;21497;1287
7;895;21404;1280
7;896;21404;1280
7;897;20890;1277
7;898;20724;1261
7;899;34561;1979
7;900;34561;1979
7;901;26633;1623
7;902;20436;1220
7;903;21917;1314
7;904;20663;1253
7;905;20663;1253
7;906;20663;1253
7;907;21856;1327
7;908;20691;1304
7;909;21252;1271
7;910;21311;1282
7;911;21361;1288
7;912;20096;1218
7;913;19352;1205
7;914;19352;1205
7;915;19352;1205
7;916;19212;1180
7;917;19212;1180
7;918;22607;1435
7;919;29578;1600
7;920;21586;1311
7;921;23732;1459
7;922;21999;1377
7;923;26700;1630
7;924;22032;1328
7;925;22421;1353
7;926;22141;1352
7;927;21484;1286
7;928;20205;1247
7;929;32650;1830
7;930;34005;1925
7;931;20476;1301
7;932;33258;2022
7;933;23873;1627
7;934;23873;1627
7;935;28151;1924
7;936;25344;1802
7;937;21669;1512
7;938;21669;1512
7;939;21669;1512
7;940;21669;1512
7;941;22307;1563
7;942;22307;1563
7;943;22307;1563
7;944;22643;1544
7;945;24346;1646
7;946;24346;1646
7;947;24058;1623
7;948;24231;1637
7;949;24260;1639
7;950;24288;1641
7;951;24346;1646
7;952;24058;1623
7;953;24099;1626
7;954;24346;1646
7;955;14301;1047
7;956;15116;1137
7;957;24321;1672
7;958;15943;1325
7;959;12307;1018
7;960;16137;1194
7;961;16272;1205
7;962;16046;1229
7;963;15623;1153
7;964;15623;1153
7;965;24401;1744
7;966;24401;1744
7;967;24127;1695
7;968;24127;1695
7;969;24127;1695
7;970;21662;1539
7;971;21697;1523
7;972;17401;1223
7;973;22994;1600
7;974;23273;1633
7;975;23342;1642
7;976;22505;1541
7;977;23040;1662
7;978;23119;1628
7;979;23119;1628
7;980;23060;1623
7;981;23119;1628
7;982;23655;1638
7;983;23438;1649
7;984;23438;1649
7;985;23054;1618
7;986;23054;1618
7;987;22668;1631
7;988;22668;1631
7;989;22668;1631
7;990;22668;1631
7;991;23739;1597
7;992;23659;1591
7;993;23739;1597
7;994;23739;1597
7;995;22098;1549
7;996;22936;1626
7;997;27355;2043
7;998;24273;1668
7;999;24368;1676
7;1000;24380;1677
7;1001;24288;1669
7;1002;24216;1664
7;1003;24301;1670
7;1004;24538;1689
7;1005;24538;1689
7;1006;24538;1689
7;1007;24661;1699
7;1008;24538;1689
7;1009;24599;1694
7;1010;24657;1704
7;1011;24402;1683
7;1012;24425;1693
7;1013;25240;1703
7;1014;24820;1720
7;1015;24715;1705
7;1016;25477;1812
7;1017;25385;1805
7;1018;25477;1812
7;1019;25036;1736
7;1020;25646;1838
7;1021;25756;1851
7;1022;25706;1849
7;1023;24942;1668
7;1024;24186;1661
7;1025;27746;1876
7;1026;26891;1926
7;1027;26891;1926
7;1028;27383;1985
7;1029;28716;1992
7;1030;28552;1972
7;1031;27121;1953
7;1032;26945;1930
7;1033;27738;1993
7;1034;26699;1910
7;1035;25583;1794
7;1036;25583;1794
7;1037;24142;1808
7;1038;24119;1805
7;1039;24304;1827
7;1040;28200;2030
7;1041;28200;2030
7;1042;28200;2030
7;1043;28200;2030
7;1044;25436;1875
7;1045;25436;1875
7;1046;25436;1875
7;1047;25436;1875
7;1048;25436;1875
7;1049;24995;1796
7;1050;26051;1810
7;1051;26545;1850
7;1052;26051;1810
7;1053;27846;2016
7;1054;24775;1756
7;1055;26003;1881
7;1056;26003;1881
7;1057;26597;1952
7;1058;26003;1881
7;1059;24590;1639
7;1060;25644;1766
7;1061;25088;1809
7;1062;25885;1844
7;1063;16317;1208
7;1064;16173;1197
7;1065;16173;1197
7;1066;22738;1615
7;1067;25382;1753
7;1068;24681;1647
7;1069;25097;1700
7;1070;21990;1549
7;1071;19968;1582
7;1072;30146;2380
7;1073;30146;2380
7;1074;14718;1134
7;1075;14718;1134
7;1076;14583;1118
7;1077;14583;1118
7;1078;23441;1576
7;1079;23430;1574
7;1080;23470;1579
7;1081;23701;1607
7;1082;23510;1584
7;1083;23550;1589
7;1084;22121;1577
7;1085;23015;1619
7;1086;26629;1975
7;1087;16449;1224
7;1088;11375;835
7;1089;16948;1291
7;1090;25477;1812
7;1091;25390;1807
7;1092;25339;1801
7;1093;25339;1801
7;1094;28317;2101
7;1095;24755;1653
7;1096;24890;1663
7;1097;24933;1671
7;1098;24976;1679
8;0;7662;613
8;1;7452;637
8;2;19447;1202
8;3;2775;222
8;4;2775;222
8;5;4930;502
8;6;3401;283
8;7;480;57
8;8;0;0
8;9;247;19
8;10;805;75
8;11;353;50
8;12;304;41
8;13;89;7
8;14;190;22
8;15;192;15
8;16;932;76
8;17;2819;274
8;18;2035;271
8;19;1962;156
8;20;2932;343
8;21;6480;644
8;22;6115;578
8;23;6188;592
8;24;6334;618
8;25;2622;268
8;26;2622;268
8;27;955;89
8;28;21543;1420
8;29;21543;1420
8;30;22870;1526
8;31;22950;1533
8;32;22954;1533
8;33;25274;1762
8;34;23386;1611
8;35;24149;1748
8;36;24149;1748
8;37;24915;1886
8;38;24816;1868
8;39;25248;2023
8;40;25248;2023
8;41;25248;2023
8;42;25248;2023
8;43;17742;1275
8;44;4644;402
8;45;4734;413
8;46;4824;424
8;47;4914;434
8;48;18471;1264
8;49;3702;251
8;50;6248;535
8;51;11916;919
8;52;4547;357
8;53;6936;443
8;54;5187;474
8;55;5187;474
8;56;5187;474
8;57;5187;474
8;58;6572;499
8;59;3108;256
8;60;3920;313
8;61;4451;416
8;62;11635;910
8;63;4673;350
8;64;4700;354
8;65;4700;354
8;66;4700;354
8;67;4673;350
8;68;4228;329
8;69;4341;339
8;70;3627;270
8;71;3627;270
8;72;3432;247
8;73;3480;253
8;74;4067;311
8;75;4079;312
8;76;4079;312
8;77;4079;312
8;78;4079;312
8;79;4769;384
8;80;4915;379
8;81;4915;379
8;82;6316;453
8;83;6112;429
8;84;6253;446
8;85;6159;434
8;86;4873;318
8;87;5990;409
8;88;3315;265
8;89;334;46
8;90;4841;390
8;91;6658;508
8;92;6705;517
8;93;6511;500
8;94;6511;500
8;95;6112;429
8;96;6238;451
8;97;6154;436
8;98;6133;432
8;99;6238;451
8;100;6238;451
8;101;14766;1104
8;102;23313;1613
8;103;4575;362
8;104;4603;354
8;105;4747;365
8;106;4747;365
8;107;4747;365
8;108;3988;307
8;109;4358;340
8;110;3580;277
8;111;3832;292
8;112;4047;314
8;113;4047;314
8;114;6423;499
8;115;6423;499
8;116;6423;499
8;117;6423;499
8;118;10076;815
8;119;11567;898
8;120;17325;1201
8;121;16913;1175
8;122;16913;1175
8;123;13840;1036
8;124;12042;953
8;125;11198;888
8;126;5506;361
8;127;4474;334
8;128;4654;348
8;129;4654;348
8;130;7955;633
8;131;4914;434
8;132;5314;482
8;133;5714;530
8;134;6115;578
8;135;3310;247
8;136;3584;262
8;137;3584;262
8;138;3605;269
8;139;5769;387
8;140;5769;387
8;141;5769;387
8;142;5769;387
8;143;4832;351
8;144;4539;315
8;145;4539;315
8;146;4539;315
8;147;4539;315
8;148;4539;315
8;149;18283;1315
8;150;16176;1198
8;151;15470;1138
8;152;4629;365
8;153;4757;366
8;154;17619;1253
8;155;23792;1761
8;156;23564;1720
8;157;24476;1807
8;158;14706;1115
8;159;3598;399
8;160;2349;192
8;161;3774;300
8;162;3989;305
8;163;3972;303
8;164;4017;307
8;165;13776;1110
8;166;13398;1009
8;167;36549;1880
8;168;37605;1949
8;169;37605;1949
8;170;37605;1949
8;171;37688;1954
8;172;35936;1880
8;173;38441;2059
8;174;38441;2059
8;175;38441;2059
8;176;38441;2059
8;177;32181;1677
8;178;31116;1559
8;179;29106;1722
8;180;32449;1645
8;181;31784;1615
8;182;32430;1621
8;183;32430;1621
8;184;32811;1668
8;185;33076;1663
8;186;33076;1663
8;187;33076;1663
8;188;33154;1668
8;189;33737;1719
8;190;33737;1719
8;191;33737;1719
8;192;35489;1859
8;193;35557;1864
8;194;35318;1845
8;195;35401;1864
8;196;35359;1859
8;197;35401;1864
8;198;35488;1874
8;199;35317;1854
8;200;35463;1866
8;201;31975;1624
8;202;31910;1616
8;203;31910;1616
8;204;33668;1702
8;205;33668;1702
8;206;33668;1702
8;207;33648;1768
8;208;34326;1741
8;209;33755;1758
8;210;34219;1735
8;211;31404;1576
8;212;31404;1576
8;213;31490;1583
8;214;37975;2034
8;215;38268;2087
8;216;38546;2090
8;217;37801;2002
8;218;30584;1510
8;219;30584;1510
8;220;30584;1510
8;221;30696;1524
8;222;30808;1537
8;223;30584;1510
8;224;30910;1544
8;225;30933;1548
8;226;30933;1548
8;227;30933;1548
8;228;30836;1547
8;229;30836;1547
8;230;30841;1548
8;231;30878;1552
8;232;30878;1552
8;233;32175;1641
8;234;32689;1700
8;235;32814;1771
8;236;31005;1567
8;237;33504;1773
8;238;33504;1773
8;239;33498;1756
8;240;33535;1762
8;241;32115;1652
8;242;31729;1607
8;243;31606;1596
8;244;31606;1596
8;245;31480;1582
8;246;31480;1582
8;247;31469;1583
8;248;31469;1583
8;249;31469;1583
8;250;31469;1583
8;251;31469;1583
8;252;31217;1561
8;253;31272;1575
8;254;31272;1575
8;255;31155;1558
8;256;31155;1558
8;257;31065;1550
8;258;31110;1554
8;259;31065;1550
8;260;31155;1558
8;261;31155;1558
8;262;31831;1610
8;263;32067;1695
8;264;31550;1600
8;265;35228;1838
8;266;35704;1905
8;267;34135;1778
8;268;32168;1648
8;269;32436;1638
8;270;32436;1638
8;271;32436;1638
8;272;32497;1649
8;273;32497;1649
8;274;35374;1852
8;275;35374;1852
8;276;35374;1852
8;277;35374;1852
8;278;31111;1552
8;279;31111;1552
8;280;31111;1552
8;281;31111;1552
8;282;31111;1552
8;283;31111;1552
8;284;31111;1552
8;285;34719;1762
8;286;34719;1762
8;287;34719;1762
8;288;34719;1762
8;289;34719;1762
8;290;34719;1762
8;291;34934;1801
8;292;34719;1762
8;293;34934;1801
8;294;37687;1989
8;295;37744;1993
8;296;37744;1993
8;297;37375;1964
8;298;36938;1945
8;299;36938;1945
8;300;36886;1939
8;301;36938;1945
8;302;36938;1945
8;303;36938;1945
8;304;36938;1945
8;305;36938;1945
8;306;36896;1937
8;307;36907;1938
8;308;32934;1654
8;309;32934;1654
8;310;36699;1916
8;311;36707;1917
8;312;36699;1916
8;313;36699;1916
8;314;36633;1908
8;315;36633;1908
8;316;37448;1951
8;317;37323;1941
8;318;37323;1941
8;319;36427;1884
8;320;36461;1888
8;321;36427;1884
8;322;36427;1884
8;323;36427;1884
8;324;37796;2011
8;325;36998;1915
8;326;36998;1915
8;327;37036;1918
8;328;36998;1915
8;329;37579;1980
8;330;37652;1986
8;331;37652;1986
8;332;37652;1986
8;333;38505;2103
8;334;38505;2103
8;335;38620;2124
8;336;38595;2120
8;337;38548;2111
8;338;38525;2107
8;339;36619;1905
8;340;36619;1905
8;341;36619;1905
8;342;36619;1905
8;343;36619;1905
8;344;36619;1905
8;345;32675;1694
8;346;36833;1898
8;347;36904;1938
8;348;36904;1938
8;349;36904;1938
8;350;36926;1941
8;351;36904;1938
8;352;36904;1938
8;353;36904;1938
8;354;36904;1938
8;355;36904;1938
8;356;36904;1938
8;357;36904;1938
8;358;36904;1938
8;359;37004;1950
8;360;37427;1948
8;361;37231;1924
8;362;39266;2077
8;363;39328;2084
8;364;39328;2084
8;365;37878;1966
8;366;37903;1968
8;367;36418;1871
8;368;41123;2264
8;369;41123;2264
8;370;39984;2145
8;371;39984;2145
8;372;32729;1664
8;373;32729;1664
8;374;32782;1674
8;375;32835;1684
8;376;32208;1617
8;377;32208;1617
8;378;33736;1704
8;379;34239;1794
8;380;36593;1901
8;381;36601;1902
8;382;37413;1977
8;383;37413;1977
8;384;38032;1992
8;385;37526;1963
8;386;37494;1953
8;387;37443;1952
8;388;37443;1952
8;389;37443;1952
8;390;37443;1952
8;391;37443;1952
8;392;37443;1952
8;393;37443;1952
8;394;37443;1952
8;395;37443;1952
8;396;37328;1938
8;397;37443;1952
8;398;37443;1952
8;399;39114;2104
8;400;39370;2149
8;401;39832;2232
8;402;40696;2255
8;403;32843;1788
8;404;35405;1806
8;405;31678;1648
8;406;37453;1955
8;407;37453;1955
8;408;37453;1955
8;409;37453;1955
8;410;37453;1955
8;411;37453;1955
8;412;37516;1960
8;413;37453;1955
8;414;33218;1677
8;415;33218;1677
8;416;33218;1677
8;417;36544;1888
8;418;36544;1888
8;419;35775;1926
8;420;35419;1875
8;421;35419;1875
8;422;35419;1875
8;423;36079;1868
8;424;36079;1868
8;425;36655;1911
8;426;36642;1909
8;427;36694;1918
8;428;40046;2139
8;429;40046;2139
8;430;38109;1984
8;431;37957;1972
8;432;39691;2137
8;433;39652;2130
8;434;35228;1795
8;435;35228;1795
8;436;35075;1786
8;437;34971;1780
8;438;34764;1767
8;439;35075;1786
8;440;35316;1834
8;441;40945;2249
8;442;39984;2145
8;443;39432;2090
8;444;39432;2090
8;445;39443;2091
8;446;32256;1673
8;447;38259;2001
8;448;36165;1860
8;449;36165;1860
8;450;36165;1860
8;451;36165;1860
8;452;36165;1860
8;453;32959;1657
8;454;35219;1837
8;455;35198;1836
8;456;35177;1834
8;457;34966;1817
8;458;35219;1837
8;459;35123;1830
8;460;34881;1810
8;461;35219;1837
8;462;38056;1982
8;463;38056;1982
8;464;35978;1861
8;465;36153;1882
8;466;36901;2039
8;467;37572;2119
8;468;36604;1990
8;469;36604;1990
8;470;33328;1766
8;471;33211;1760
8;472;33211;1760
8;473;33211;1760
8;474;33211;1760
8;475;33211;1760
8;476;33211;1760
8;477;33211;1760
8;478;33211;1760
8;479;33211;1760
8;480;33211;1760
8;481;33211;1760
8;482;33211;1760
8;483;33211;1760
8;484;33211;1760
8;485;33211;1760
8;486;33211;1760
8;487;33275;1772
8;488;33211;1760
8;489;33344;1769
8;490;33211;1760
8;491;33280;1758
8;492;33211;1760
8;493;33211;1760
8;494;33211;1760
8;495;33267;1770
8;496;33356;1771
8;497;33211;1760
8;498;33211;1760
8;499;33211;1760
8;500;33211;1760
8;501;33211;1760
8;502;33211;1760
8;503;33211;1760
8;504;31798;1630
8;505;34440;1729
8;506;34719;1762
8;507;34719;1762
8;508;34577;1830
8;509;34108;1792
8;510;34108;1792
8;511;34108;1792
8;512;34108;1792
8;513;33133;1772
8;514;32549;1667
8;515;36487;1908
8;516;36552;1916
8;517;36898;1940
8;518;37693;1967
8;519;37821;1973
8;520;37760;1967
8;521;37159;1971
8;522;37845;1985
8;523;36465;1895
8;524;36524;1892
8;525;36671;1900
8;526;36671;1900
8;527;36671;1900
8;528;36684;1888
8;529;36684;1888
8;530;37103;1931
8;531;36870;1925
8;532;37489;1992
8;533;36651;1901
8;534;36415;1878
8;535;32818;1646
8;536;32820;1646
8;537;35228;1795
8;538;37407;2006
8;539;39571;2105
8;540;38366;2028
8;541;38366;2028
8;542;36984;1918
8;543;36883;1906
8;544;36158;1858
8;545;37328;1938
8;546;37328;1938
8;547;39723;2113
8;548;39493;2100
8;549;39470;2093
8;550;39470;2093
8;551;39565;2101
8;552;39470;2093
8;553;40468;2175
8;554;40468;2175
8;555;40988;2230
8;556;41012;2227
8;557;40787;2240
8;558;40404;2168
8;559;41231;2272
8;560;38183;1990
8;561;36762;1917
8;562;36762;1917
8;563;37130;1918
8;564;41180;2269
8;565;37499;1963
8;566;37476;1955
8;567;37476;1955
8;568;36556;1895
8;569;37434;1937
8;570;32967;1687
8;571;32967;1687
8;572;32967;1687
8;573;33092;1702
8;574;32967;1687
8;575;35804;1907
8;576;36232;1959
8;577;41685;2270
8;578;41685;2270
8;579;30747;1536
8;580;38979;2054
8;581;39010;2056
8;582;39231;2074
8;583;39246;2075
8;584;39261;2077
8;585;39055;2060
8;586;39225;2074
8;587;27786;1775
8;588;12655;931
8;589;14643;964
8;590;10048;707
8;591;11814;875
8;592;12481;903
8;593;12071;879
8;594;12216;893
8;595;12283;898
8;596;12241;895
8;597;12325;901
8;598;12229;894
8;599;12229;894
8;600;12426;909
8;601;12229;894
8;602;12229;894
8;603;12229;894
8;604;15497;937
8;605;15497;937
8;606;12502;918
8;607;12502;918
8;608;12502;918
8;609;12502;918
8;610;12502;918
8;611;12427;914
8;612;12349;904
8;613;12755;944
8;614;12704;926
8;615;15991;974
8;616;16068;988
8;617;12552;919
8;618;15491;920
8;619;15331;907
8;620;12582;922
8;621;14599;852
8;622;14599;852
8;623;15453;917
8;624;15453;917
8;625;15453;917
8;626;15893;989
8;627;13577;1026
8;628;14197;1101
8;629;13430;1009
8;630;15893;989
8;631;12757;941
8;632;12870;951
8;633;12757;941
8;634;12757;941
8;635;12484;907
8;636;15045;884
8;637;15027;883
8;638;14995;880
8;639;15099;889
8;640;15099;889
8;641;15099;889
8;642;15317;889
8;643;15099;889
8;644;15099;889
8;645;15099;889
8;646;15099;889
8;647;15099;889
8;648;15271;885
8;649;15099;889
8;650;15099;889
8;651;15099;889
8;652;14257;910
8;653;14014;895
8;654;13690;876
8;655;12327;901
8;656;14707;875
8;657;16220;999
8;658;16110;1001
8;659;16389;1026
8;660;11157;796
8;661;15584;1267
8;662;15006;896
8;663;15022;899
8;664;15223;892
8;665;15223;892
8;666;15223;892
8;667;15223;892
8;668;15223;892
8;669;15223;892
8;670;15223;892
8;671;12289;905
8;672;12289;905
8;673;12289;905
8;674;12463;954
8;675;15154;884
8;676;27501;1796
8;677;23840;1437
8;678;23868;1440
8;679;19896;1404
8;680;19994;1416
8;681;23765;1423
8;682;23697;1418
8;683;23697;1418
8;684;20572;1276
8;685;21557;1362
8;686;21319;1335
8;687;24483;1509
8;688;23523;1415
8;689;25956;1781
8;690;25759;1766
8;691;25759;1766
8;692;20225;1252
8;693;20871;1390
8;694;23367;1391
8;695;23975;1623
8;696;23975;1623
8;697;23975;1623
8;698;23544;1406
8;699;23540;1405
8;700;23536;1405
8;701;23536;1405
8;702;28467;1930
8;703;22358;1324
8;704;22358;1324
8;705;22262;1306
8;706;22262;1306
8;707;23015;1388
8;708;22809;1362
8;709;22809;1362
8;710;22971;1385
8;711;25368;1816
8;712;25291;1807
8;713;26294;1927
8;714;26294;1927
8;715;26294;1927
8;716;21680;1396
8;717;21119;1319
8;718;20531;1399
8;719;23573;1409
8;720;23688;1423
8;721;23654;1419
8;722;23536;1405
8;723;23573;1408
8;724;19982;1407
8;725;19982;1407
8;726;22824;1348
8;727;22824;1348
8;728;22740;1341
8;729;21169;1455
8;730;23886;1433
8;731;22413;1314
8;732;27238;1652
8;733;28782;1955
8;734;28454;1750
8;735;28454;1750
8;736;23509;1411
8;737;23509;1411
8;738;23509;1411
8;739;23509;1411
8;740;23509;1411
8;741;23509;1411
8;742;23509;1411
8;743;20208;1430
8;744;20315;1449
8;745;20261;1440
8;746;20155;1421
8;747;20155;1421
8;748;20811;1405
8;749;20889;1392
8;750;20946;1397
8;751;20946;1397
8;752;20203;1433
8;753;20105;1421
8;754;20203;1433
8;755;23705;1425
8;756;23705;1425
8;757;23705;1425
8;758;23686;1423
8;759;19995;1412
8;760;18686;1299
8;761;18686;1299
8;762;18686;1299
8;763;18432;1279
8;764;20155;1421
8;765;20155;1421
8;766;20155;1421
8;767;20155;1421
8;768;20155;1421
8;769;23328;1571
8;770;23328;1571
8;771;23328;1571
8;772;23536;1596
8;773;23669;1612
8;774;24245;1648
8;775;27406;1679
8;776;27199;1654
8;777;26992;1630
8;778;23042;1391
8;779;23233;1380
8;780;23233;1380
8;781;23233;1380
8;782;23233;1380
8;783;23233;1380
8;784;23233;1380
8;785;23733;1420
8;786;23767;1423
8;787;23767;1423
8;788;23770;1476
8;789;24329;1691
8;790;24329;1691
8;791;27390;1677
8;792;23281;1395
8;793;23252;1390
8;794;24095;1449
8;795;29778;1763
8;796;29778;1763
8;797;26363;1814
8;798;24533;1668
8;799;24331;1651
8;800;23412;1578
8;801;22938;1363
8;802;24796;1715
8;803;24088;1654
8;804;23924;1634
8;805;24498;1703
8;806;32295;1861
8;807;32283;1803
8;808;32283;1803
8;809;27081;1819
8;810;23278;1386
8;811;21466;1347
8;812;21687;1387
8;813;24464;1450
8;814;27707;1734
8;815;24067;1457
8;816;31249;1947
8;817;22741;1356
8;818;22785;1364
8;819;22665;1344
8;820;22665;1344
8;821;23034;1392
8;822;22898;1368
8;823;22817;1353
8;824;26624;1585
8;825;22402;1314
8;826;22173;1296
8;827;19749;1387
8;828;21194;1417
8;829;23034;1392
8;830;23034;1392
8;831;27302;1883
8;832;19890;1396
8;833;19911;1398
8;834;23628;1412
8;835;20055;1409
8;836;20055;1409
8;837;24875;1480
8;838;20207;1455
8;839;19671;1206
8;840;20931;1267
8;841;25693;1677
8;842;25693;1677
8;843;25693;1677
8;844;16990;1229
8;845;18188;1354
8;846;18244;1361
8;847;20802;1247
8;848;16889;1244
8;849;22468;1350
8;850;22618;1379
8;851;21850;1309
8;852;20067;1206
8;853;20067;1206
8;854;20067;1206
8;855;20067;1206
8;856;20601;1210
8;857;21340;1273
8;858;21349;1283
8;859;20934;1246
8;860;20269;1232
8;861;20380;1221
8;862;22474;1360
8;863;21390;1369
8;864;32679;1828
8;865;19033;1121
8;866;18994;1114
8;867;18994;1114
8;868;18994;1114
8;869;21015;1275
8;870;26833;1621
8;871;22212;1338
8;872;22234;1340
8;873;22212;1338
8;874;22212;1338
8;875;23477;1392
8;876;20710;1229
8;877;22220;1351
8;878;22220;1351
8;879;23477;1392
8;880;26581;1679
8;881;25995;1612
8;882;30353;1670
8;883;32734;1822
8;884;30492;1679
8;885;26583;1600
8;886;26466;1610
8;887;26959;1632
8;888;27263;1656
8;889;26070;1560
8;890;27091;1642
8;891;21308;1336
8;892;27670;1705
8;893;21587;1275
8;894;21587;1275
8;895;21494;1268
8;896;21494;1268
8;897;20980;1264
8;898;20814;1248
8;899;34651;1967
8;900;34651;1967
8;901;26723;1611
8;902;20526;1207
8;903;22007;1302
8;904;20753;1241
8;905;20753;1241
8;906;20753;1241
8;907;21946;1315
8;908;20781;1292
8;909;21342;1258
8;910;21401;1270
8;911;21451;1276
8;912;20186;1206
8;913;19442;1193
8;914;19442;1193
8;915;19442;1193
8;916;19302;1167
8;917;19302;1167
8;918;22697;1423
8;919;29668;1588
8;920;21676;1299
8;921;23822;1446
8;922;22089;1365
8;923;26790;1618
8;924;22122;1316
8;925;22511;1341
8;926;22231;1340
8;927;21574;1274
8;928;20295;1235
8;929;32740;1818
8;930;34095;1912
8;931;20566;1289
8;932;33348;2010
8;933;23963;1615
8;934;23963;1615
8;935;28241;1912
8;936;25434;1789
8;937;21759;1499
8;938;21759;1499
8;939;21759;1499
8;940;21759;1499
8;941;22397;1550
8;942;22397;1550
8;943;22397;1550
8;944;22733;1531
8;945;24436;1634
8;946;24436;1634
8;947;24148;1610
8;948;24321;1624
8;949;24350;1627
8;950;24378;1629
8;951;24436;1634
8;952;24148;1610
8;953;24189;1614
8;954;24436;1634
8;955;14391;1035
8;956;15206;1125
8;957;24411;1660
8;958;18940;1272
8;959;12397;1005
8;960;16227;1182
8;961;16362;1192
8;962;16136;1217
8;963;15713;1141
8;964;15713;1141
8;965;24491;1732
8;966;24491;1732
8;967;24217;1683
8;968;24217;1683
8;969;24217;1683
8;970;21752;1527
8;971;21787;1510
8;972;17491;1211
8;973;23084;1587
8;974;23363;1621
8;975;23432;1629
8;976;22595;1529
8;977;23130;1649
8;978;23209;1615
8;979;23209;1615
8;980;23150;1611
8;981;23209;1615
8;982;23745;1626
8;983;23528;1637
8;984;23528;1637
8;985;23144;1606
8;986;23144;1606
8;987;22758;1618
8;988;22758;1618
8;989;22758;1618
8;990;22758;1618
8;991;23829;1585
8;992;23749;1579
8;993;23829;1585
8;994;23829;1585
8;995;22188;1537
8;996;23026;1613
8;997;27445;2031
8;998;24363;1656
8;999;24458;1664
8;1000;24470;1664
8;1001;24378;1657
8;1002;24306;1651
8;1003;24391;1658
8;1004;24628;1677
8;1005;24628;1677
8;1006;24628;1677
8;1007;24751;1687
8;1008;24628;1677
8;1009;24689;1682
8;1010;24747;1692
8;1011;24492;1670
8;1012;24515;1681
8;1013;25330;1691
8;1014;24910;1708
8;1015;24805;1693
8;1016;25567;1800
8;1017;25475;1792
8;1018;25567;1800
8;1019;25126;1724
8;1020;25736;1826
8;1021;25846;1839
8;1022;25796;1836
8;1023;25032;1655
8;1024;24276;1649
8;1025;27836;1863
8;1026;26981;1913
8;1027;26981;1913
8;1028;27473;1973
8;1029;28806;1980
8;1030;28642;1960
8;1031;27211;1941
8;1032;27035;1917
8;1033;27828;1981
8;1034;26789;1898
8;1035;25673;1782
8;1036;25673;1782
8;1037;24232;1795
8;1038;24209;1793
8;1039;24394;1815
8;1040;36777;2006
8;1041;36777;2006
8;1042;36777;2006
8;1043;36777;2006
8;1044;25526;1863
8;1045;25526;1863
8;1046;25526;1863
8;1047;25526;1863
8;1048;25526;1863
8;1049;25085;1783
8;1050;26141;1798
8;1051;26635;1838
8;1052;26141;1798
8;1053;27936;2004
8;1054;24865;1744
8;1055;26093;1868
8;1056;26093;1868
8;1057;26687;1940
8;1058;26093;1868
8;1059;24680;1627
8;1060;25734;1754
8;1061;25178;1797
8;1062;25975;1831
8;1063;16407;1196
8;1064;16263;1185
8;1065;16263;1185
8;1066;22828;1602
8;1067;25472;1741
8;1068;24771;1634
8;1069;25187;1687
8;1070;22080;1537
8;1071;20058;1570
8;1072;38723;2356
8;1073;38723;2356
8;1074;14808;1122
8;1075;14808;1122
8;1076;14673;1106
8;1077;14673;1106
8;1078;23531;1563
8;1079;23520;1562
8;1080;23560;1567
8;1081;23791;1595
8;1082;23600;1572
8;1083;23640;1577
8;1084;22211;1564
8;1085;23105;1607
8;1086;26719;1963
8;1087;16539;1212
8;1088;11465;822
8;1089;17038;1279
8;1090;25567;1800
8;1091;25480;1795
8;1092;25429;1789
8;1093;25429;1789
8;1094;28407;2089
8;1095;24845;1640
8;1096;24980;1651
8;1097;25023;1659
8;1098;25066;1667
9;0;7760;621
9;1;7550;645
9;2;19545;1210
9;3;2528;202
9;4;2528;202
9;5;4683;482
9;6;3154;264
9;7;250;43
9;8;247;19
9;9;0;0
9;10;558;55
9;11;379;49
9;12;427;58
9;13;158;12
9;14;330;39
9;15;290;23
9;16;685;56
9;17;3066;294
9;18;2282;291
9;19;1715;137
9;20;2850;338
9;21;5478;641
9;22;5113;575
9;23;5186;588
9;24;5332;615
9;25;2375;248
9;26;2375;248
9;27;708;69
9;28;21790;1440
9;29;21790;1440
9;30;23117;1546
9;31;23197;1552
9;32;23201;1553
9;33;25521;1782
9;34;23633;1630
9;35;24396;1768
9;36;24396;1768
9;37;25162;1906
9;38;25063;1888
9;39;25495;2043
9;40;25495;2043
9;41;25495;2043
9;42;25495;2043
9;43;17840;1283
9;44;3642;398
9;45;3732;409
9;46;3822;420
9;47;3912;431
9;48;18569;1271
9;49;3800;259
9;50;6346;543
9;51;12014;927
9;52;4645;365
9;53;7034;451
9;54;5285;481
9;55;5285;481
9;56;5285;481
9;57;5285;481
9;58;6670;507
9;59;3206;264
9;60;4018;321
9;61;4549;424
9;62;11733;917
9;63;4771;358
9;64;4798;361
9;65;4798;361
9;66;4798;361
9;67;4771;358
